TIMESTAMP,solar_TIMESTAMP,JPN_EBE_SUG_Cja_Js_1
2016-08-16T20:20:00Z,2016-08-17T05:43:16Z,0.840896833307977
2016-08-16T20:30:00Z,2016-08-17T05:53:16Z,0.832217878393015
2016-08-16T20:40:00Z,2016-08-17T06:03:16Z,0.826815084762488
2016-08-16T20:50:00Z,2016-08-17T06:13:16Z,0.821723052400222
2016-08-16T21:00:00Z,2016-08-17T06:23:16Z,0.815652399682559
2016-08-16T21:10:00Z,2016-08-17T06:33:16Z,0.808021055834688
2016-08-16T21:20:00Z,2016-08-17T06:43:16Z,0.807010256471474
2016-08-16T21:30:00Z,2016-08-17T06:53:16Z,0.795848679410766
2016-08-16T21:40:00Z,2016-08-17T07:03:16Z,0.793071248097557
2016-08-16T21:50:00Z,2016-08-17T07:13:16Z,0.790130682300629
2016-08-16T22:00:00Z,2016-08-17T07:23:16Z,0.785313256678504
2016-08-16T22:10:00Z,2016-08-17T07:33:16Z,0.783813081800513
2016-08-16T22:20:00Z,2016-08-17T07:43:16Z,0.795562351191598
2016-08-16T22:30:00Z,2016-08-17T07:53:16Z,0.784635609865294
2016-08-16T22:40:00Z,2016-08-17T08:03:16Z,0.779531470268464
2016-08-16T22:50:00Z,2016-08-17T08:13:16Z,0.770607703819053
2016-08-16T23:00:00Z,2016-08-17T08:23:16Z,0.763541417146853
2016-08-16T23:10:00Z,2016-08-17T08:33:16Z,0.757076166133192
2016-08-16T23:20:00Z,2016-08-17T08:43:16Z,0.751409891042824
2016-08-16T23:30:00Z,2016-08-17T08:53:16Z,0.748291622489226
2016-08-16T23:40:00Z,2016-08-17T09:03:16Z,0.740847373025764
2016-08-16T23:50:00Z,2016-08-17T09:13:16Z,0.735184651741957
2016-08-17T00:00:00Z,2016-08-17T09:23:16Z,0.727175505002178
2016-08-17T00:10:00Z,2016-08-17T09:33:16Z,0.725554241235387
2016-08-17T00:20:00Z,2016-08-17T09:43:16Z,0.725327130132094
2016-08-17T00:30:00Z,2016-08-17T09:53:16Z,0.725750589261921
2016-08-17T00:40:00Z,2016-08-17T10:03:16Z,0.72399667065259
2016-08-17T00:50:00Z,2016-08-17T10:13:16Z,0.722152358870182
2016-08-17T01:00:00Z,2016-08-17T10:23:16Z,0.722105571910738
2016-08-17T01:10:00Z,2016-08-17T10:33:16Z,0.727399754271403
2016-08-17T01:20:00Z,2016-08-17T10:43:16Z,0.718791475647359
2016-08-17T01:30:00Z,2016-08-17T10:53:16Z,0.714338237612469
2016-08-17T01:40:00Z,2016-08-17T11:03:16Z,0.709769265505337
2016-08-17T01:50:00Z,2016-08-17T11:13:16Z,0.70656686315398
2016-08-17T02:00:00Z,2016-08-17T11:23:16Z,0.709910563321027
2016-08-17T02:10:00Z,2016-08-17T11:33:16Z,0.713273401024634
2016-08-17T02:20:00Z,2016-08-17T11:43:16Z,0.711155380733449
2016-08-17T02:30:00Z,2016-08-17T11:53:16Z,0.711376426609243
2016-08-17T02:40:00Z,2016-08-17T12:03:16Z,0.703898260966206
2016-08-17T02:50:00Z,2016-08-17T12:13:16Z,0.705786822135618
2016-08-17T03:00:00Z,2016-08-17T12:23:16Z,0.712086409948437
2016-08-17T03:10:00Z,2016-08-17T12:33:16Z,0.706131885452085
2016-08-17T03:20:00Z,2016-08-17T12:43:16Z,0.718738518150722
2016-08-17T03:30:00Z,2016-08-17T12:53:16Z,0.719291186474449
2016-08-17T03:40:00Z,2016-08-17T13:03:16Z,0.721568929709004
2016-08-17T03:50:00Z,2016-08-17T13:13:16Z,0.722131603639947
2016-08-17T04:00:00Z,2016-08-17T13:23:16Z,0.724663545460682
2016-08-17T04:10:00Z,2016-08-17T13:33:16Z,0.723331358210306
2016-08-17T04:20:00Z,2016-08-17T13:43:16Z,0.730276493589217
2016-08-17T04:30:00Z,2016-08-17T13:53:16Z,0.734355162508712
2016-08-17T04:40:00Z,2016-08-17T14:03:16Z,0.731705021947366
2016-08-17T04:50:00Z,2016-08-17T14:13:16Z,0.733680634850722
2016-08-17T05:00:00Z,2016-08-17T14:23:16Z,0.732465298786153
2016-08-17T05:10:00Z,2016-08-17T14:33:16Z,0.734952715259752
2016-08-17T05:20:00Z,2016-08-17T14:43:16Z,0.732090425467171
2016-08-17T05:30:00Z,2016-08-17T14:53:16Z,0.735810309280062
2016-08-17T05:40:00Z,2016-08-17T15:03:16Z,0.734247958110633
2016-08-17T05:50:00Z,2016-08-17T15:13:16Z,0.733309021624374
2016-08-17T06:00:00Z,2016-08-17T15:23:16Z,0.739839150352634
2016-08-17T06:10:00Z,2016-08-17T15:33:16Z,0.737356113462949
2016-08-17T06:20:00Z,2016-08-17T15:43:16Z,0.738306598914865
2016-08-17T06:30:00Z,2016-08-17T15:53:16Z,0.739941939288163
2016-08-17T06:40:00Z,2016-08-17T16:03:16Z,0.737423432803488
2016-08-17T06:50:00Z,2016-08-17T16:13:16Z,0.736028736431076
2016-08-17T07:00:00Z,2016-08-17T16:23:16Z,0.749289906200974
2016-08-17T07:10:00Z,2016-08-17T16:33:16Z,0.757108946490704
2016-08-17T07:20:00Z,2016-08-17T16:43:16Z,0.758028358282063
2016-08-17T07:30:00Z,2016-08-17T16:53:16Z,0.755646647710713
2016-08-17T07:40:00Z,2016-08-17T17:03:16Z,0.754333881785764
2016-08-17T07:50:00Z,2016-08-17T17:13:16Z,0.756104462167588
2016-08-17T08:00:00Z,2016-08-17T17:23:16Z,0.757885594751713
2016-08-17T08:10:00Z,2016-08-17T17:33:16Z,0.758398598350049
2016-08-17T08:20:00Z,2016-08-17T17:43:16Z,0.747451704729075
2016-08-17T08:30:00Z,2016-08-17T17:53:16Z,0.743324705445082
2016-08-17T08:40:00Z,2016-08-17T18:03:16Z,0.746038942084117
2016-08-17T08:50:00Z,2016-08-17T18:13:16Z,0.745057067404347
2016-08-17T09:00:00Z,2016-08-17T18:23:16Z,0.741046310435405
2016-08-17T09:10:00Z,2016-08-17T18:33:16Z,0.737909791808845
2016-08-17T09:20:00Z,2016-08-17T18:43:16Z,0.730669503435281
2016-08-17T09:30:00Z,2016-08-17T18:53:16Z,0.728466477806711
2016-08-17T09:40:00Z,2016-08-17T19:03:16Z,0.724812313132581
2016-08-17T09:50:00Z,2016-08-17T19:13:16Z,0.725408149627809
2016-08-17T10:00:00Z,2016-08-17T19:23:16Z,0.72053530736479
2016-08-17T10:10:00Z,2016-08-17T19:33:16Z,0.722068249771271
2016-08-17T10:20:00Z,2016-08-17T19:43:16Z,0.721049406927278
2016-08-17T10:30:00Z,2016-08-17T19:53:16Z,0.712028376221664
2016-08-17T10:40:00Z,2016-08-17T20:03:16Z,0.710425087351518
2016-08-17T10:50:00Z,2016-08-17T20:13:16Z,0.708907601570571
2016-08-17T11:00:00Z,2016-08-17T20:23:16Z,0.703500857759194
2016-08-17T11:10:00Z,2016-08-17T20:33:16Z,0.70015729047784
2016-08-17T11:20:00Z,2016-08-17T20:43:16Z,0.688767093029225
2016-08-17T11:30:00Z,2016-08-17T20:53:16Z,0.684487722442045
2016-08-17T11:40:00Z,2016-08-17T21:03:16Z,0.673790284252195
2016-08-17T11:50:00Z,2016-08-17T21:13:16Z,0.663914843809645
2016-08-17T12:00:00Z,2016-08-17T21:23:16Z,0.658159017756517
2016-08-17T12:10:00Z,2016-08-17T21:33:16Z,0.652530380562578
2016-08-17T12:20:00Z,2016-08-17T21:43:16Z,0.651198980127531
2016-08-17T12:30:00Z,2016-08-17T21:53:16Z,0.649832026595617
2016-08-17T12:40:00Z,2016-08-17T22:03:16Z,0.645601965686395
2016-08-17T12:50:00Z,2016-08-17T22:13:16Z,0.643620138314236
2016-08-17T13:00:00Z,2016-08-17T22:23:16Z,0.639954683430037
2016-08-17T13:10:00Z,2016-08-17T22:33:16Z,0.640068076962969
2016-08-17T13:20:00Z,2016-08-17T22:43:16Z,0.638349001337944
2016-08-17T13:30:00Z,2016-08-17T22:53:16Z,0.641705846486049
2016-08-17T13:40:00Z,2016-08-17T23:03:16Z,0.636049718996184
2016-08-17T13:50:00Z,2016-08-17T23:13:16Z,0.632723636685356
2016-08-17T14:00:00Z,2016-08-17T23:23:16Z,0.639123887034079
2016-08-17T14:10:00Z,2016-08-17T23:33:16Z,0.632802198247965
2016-08-17T14:20:00Z,2016-08-17T23:43:16Z,0.634210564923503
2016-08-17T14:30:00Z,2016-08-17T23:53:16Z,0.6318562025573
2016-08-17T14:40:00Z,2016-08-18T00:03:31Z,0.632814170265723
2016-08-17T14:50:00Z,2016-08-18T00:13:31Z,0.627958039298226
2016-08-17T15:00:00Z,2016-08-18T00:23:31Z,0.627092365941834
2016-08-17T15:10:00Z,2016-08-18T00:33:31Z,0.625835039336248
2016-08-17T15:20:00Z,2016-08-18T00:43:31Z,0.625981580933317
2016-08-17T15:30:00Z,2016-08-18T00:53:31Z,0.62498538448102
2016-08-17T15:40:00Z,2016-08-18T01:03:31Z,0.627302445803996
2016-08-17T15:50:00Z,2016-08-18T01:13:31Z,0.631650029775202
2016-08-17T16:00:00Z,2016-08-18T01:23:31Z,0.634294871882256
2016-08-17T16:10:00Z,2016-08-18T01:33:31Z,0.637367218672832
2016-08-17T16:20:00Z,2016-08-18T01:43:31Z,0.636071430626683
2016-08-17T16:30:00Z,2016-08-18T01:53:31Z,0.626300880375911
2016-08-17T16:40:00Z,2016-08-18T02:03:31Z,0.632931705125181
2016-08-17T16:50:00Z,2016-08-18T02:13:31Z,0.631032728746507
2016-08-17T17:00:00Z,2016-08-18T02:23:31Z,0.631466932827988
2016-08-17T17:10:00Z,2016-08-18T02:33:31Z,0.629840087195981
2016-08-17T17:20:00Z,2016-08-18T02:43:31Z,0.635752070757195
2016-08-17T17:30:00Z,2016-08-18T02:53:31Z,0.63596448704287
2016-08-17T17:40:00Z,2016-08-18T03:03:31Z,0.632186954272204
2016-08-17T17:50:00Z,2016-08-18T03:13:31Z,0.628583010501411
2016-08-17T18:00:00Z,2016-08-18T03:23:31Z,0.62355689335948
2016-08-17T18:10:00Z,2016-08-18T03:33:31Z,0.625752812799377
2016-08-17T18:20:00Z,2016-08-18T03:43:31Z,0.625944589697921
2016-08-17T18:30:00Z,2016-08-18T03:53:31Z,0.62142755576139
2016-08-17T18:40:00Z,2016-08-18T04:03:31Z,0.626119974094192
2016-08-17T18:50:00Z,2016-08-18T04:13:31Z,0.626204348673937
2016-08-17T19:00:00Z,2016-08-18T04:23:31Z,0.62766550332704
2016-08-17T19:10:00Z,2016-08-18T04:33:31Z,0.630046455829681
2016-08-17T19:20:00Z,2016-08-18T04:43:31Z,0.632146407171451
2016-08-17T19:30:00Z,2016-08-18T04:53:31Z,0.629519334445884
2016-08-17T19:40:00Z,2016-08-18T05:03:31Z,0.638563237228742
2016-08-17T19:50:00Z,2016-08-18T05:13:31Z,0.635403617776101
2016-08-17T20:00:00Z,2016-08-18T05:23:31Z,0.630271712493528
2016-08-17T20:10:00Z,2016-08-18T05:33:31Z,0.626888998454323
2016-08-17T20:20:00Z,2016-08-18T05:43:31Z,0.619358356810865
2016-08-17T20:30:00Z,2016-08-18T05:53:31Z,0.621879000975892
2016-08-17T20:40:00Z,2016-08-18T06:03:31Z,0.607161867046929
2016-08-17T20:50:00Z,2016-08-18T06:13:31Z,0.604905957018805
2016-08-17T21:00:00Z,2016-08-18T06:23:31Z,0.606502956661023
2016-08-17T21:10:00Z,2016-08-18T06:33:31Z,0.602327674539433
2016-08-17T21:20:00Z,2016-08-18T06:43:31Z,0.596497944020785
2016-08-17T21:30:00Z,2016-08-18T06:53:31Z,0.599137312856551
2016-08-17T21:40:00Z,2016-08-18T07:03:31Z,0.620987185390571
2016-08-17T21:50:00Z,2016-08-18T07:13:31Z,0.647833078945746
2016-08-17T22:00:00Z,2016-08-18T07:23:31Z,0.682815582282824
2016-08-17T22:10:00Z,2016-08-18T07:33:31Z,0.701982897691457
2016-08-17T22:20:00Z,2016-08-18T07:43:31Z,0.687853304575945
2016-08-17T22:30:00Z,2016-08-18T07:53:31Z,0.722777284930783
2016-08-17T22:40:00Z,2016-08-18T08:03:31Z,0.773166525640611
2016-08-17T22:50:00Z,2016-08-18T08:13:31Z,0.823817094560452
2016-08-17T23:00:00Z,2016-08-18T08:23:31Z,0.874336935171633
2016-08-17T23:10:00Z,2016-08-18T08:33:31Z,0.924394862923356
2016-08-17T23:20:00Z,2016-08-18T08:43:31Z,0.984865840716645
2016-08-17T23:30:00Z,2016-08-18T08:53:31Z,1.05041646807478
2016-08-17T23:40:00Z,2016-08-18T09:03:31Z,1.06462024988844
2016-08-17T23:50:00Z,2016-08-18T09:13:31Z,1.12736240992923
2016-08-18T00:00:00Z,2016-08-18T09:23:31Z,1.20978430937096
2016-08-18T00:10:00Z,2016-08-18T09:33:31Z,1.32316142295907
2016-08-18T00:20:00Z,2016-08-18T09:43:31Z,1.48354711424461
2016-08-18T00:30:00Z,2016-08-18T09:53:31Z,1.6557631414536
2016-08-18T00:40:00Z,2016-08-18T10:03:31Z,1.81021885967508
2016-08-18T00:50:00Z,2016-08-18T10:13:31Z,2.05560723368152
2016-08-18T01:00:00Z,2016-08-18T10:23:31Z,2.20154798896397
2016-08-18T01:10:00Z,2016-08-18T10:33:31Z,2.49915699901275
2016-08-18T01:20:00Z,2016-08-18T10:43:31Z,2.9199899687266
2016-08-18T01:30:00Z,2016-08-18T10:53:31Z,3.34139482423028
2016-08-18T01:40:00Z,2016-08-18T11:03:31Z,3.80852885119637
2016-08-18T01:50:00Z,2016-08-18T11:13:31Z,4.10564141107446
2016-08-18T02:00:00Z,2016-08-18T11:23:31Z,4.46555038809624
2016-08-18T02:10:00Z,2016-08-18T11:33:31Z,4.82084045277928
2016-08-18T02:20:00Z,2016-08-18T11:43:31Z,5.30696161430066
2016-08-18T02:30:00Z,2016-08-18T11:53:31Z,5.73941520106188
2016-08-18T02:40:00Z,2016-08-18T12:03:31Z,5.7834754572324
2016-08-18T02:50:00Z,2016-08-18T12:13:31Z,6.09010821126215
2016-08-18T03:00:00Z,2016-08-18T12:23:31Z,6.34009182311235
2016-08-18T03:10:00Z,2016-08-18T12:33:31Z,6.15838237459956
2016-08-18T03:20:00Z,2016-08-18T12:43:31Z,6.07785460610553
2016-08-18T03:30:00Z,2016-08-18T12:53:31Z,6.67641158932997
2016-08-18T03:40:00Z,2016-08-18T13:03:31Z,6.7845562207158
2016-08-18T03:50:00Z,2016-08-18T13:13:31Z,6.50982090852315
2016-08-18T04:00:00Z,2016-08-18T13:23:31Z,6.31929937861417
2016-08-18T04:10:00Z,2016-08-18T13:33:31Z,5.91499199996255
2016-08-18T04:20:00Z,2016-08-18T13:43:31Z,5.61540999057273
2016-08-18T04:30:00Z,2016-08-18T13:53:31Z,5.64076859556591
2016-08-18T04:40:00Z,2016-08-18T14:03:31Z,5.6162635738556
2016-08-18T04:50:00Z,2016-08-18T14:13:31Z,5.61159837118389
2016-08-18T05:00:00Z,2016-08-18T14:23:31Z,5.47959988559973
2016-08-18T05:10:00Z,2016-08-18T14:33:31Z,5.28597280503745
2016-08-18T05:20:00Z,2016-08-18T14:43:31Z,5.0653674777869
2016-08-18T05:30:00Z,2016-08-18T14:53:31Z,4.9114922987575
2016-08-18T05:40:00Z,2016-08-18T15:03:31Z,4.70799086634316
2016-08-18T05:50:00Z,2016-08-18T15:13:31Z,4.60562704740885
2016-08-18T06:00:00Z,2016-08-18T15:23:31Z,4.50134385487083
2016-08-18T06:10:00Z,2016-08-18T15:33:31Z,4.57409568201921
2016-08-18T06:20:00Z,2016-08-18T15:43:31Z,4.62528864117601
2016-08-18T06:30:00Z,2016-08-18T15:53:31Z,4.68425961102514
2016-08-18T06:40:00Z,2016-08-18T16:03:31Z,4.5283628676950904
2016-08-18T06:50:00Z,2016-08-18T16:13:31Z,4.48473098314263
2016-08-18T07:00:00Z,2016-08-18T16:23:31Z,4.30705668069739
2016-08-18T07:10:00Z,2016-08-18T16:33:31Z,4.18442653078734
2016-08-18T07:20:00Z,2016-08-18T16:43:31Z,4.13332167905179
2016-08-18T07:30:00Z,2016-08-18T16:53:31Z,3.93114592732855
2016-08-18T07:40:00Z,2016-08-18T17:03:31Z,3.74061780581673
2016-08-18T07:50:00Z,2016-08-18T17:13:31Z,3.50707615291085
2016-08-18T08:00:00Z,2016-08-18T17:23:31Z,3.29989941861576
2016-08-18T08:10:00Z,2016-08-18T17:33:31Z,3.11023454038176
2016-08-18T08:20:00Z,2016-08-18T17:43:31Z,2.92122356347269
2016-08-18T08:30:00Z,2016-08-18T17:53:31Z,2.83924429423134
2016-08-18T08:40:00Z,2016-08-18T18:03:31Z,2.72187430791784
2016-08-18T08:50:00Z,2016-08-18T18:13:31Z,2.56019471515104
2016-08-18T09:00:00Z,2016-08-18T18:23:31Z,2.42994032313909
2016-08-18T09:10:00Z,2016-08-18T18:33:31Z,2.30273752716007
2016-08-18T09:20:00Z,2016-08-18T18:43:31Z,2.17897325053378
2016-08-18T09:30:00Z,2016-08-18T18:53:31Z,2.08253517241815
2016-08-18T09:40:00Z,2016-08-18T19:03:31Z,1.97901828788721
2016-08-18T09:50:00Z,2016-08-18T19:13:31Z,1.88002895026817
2016-08-18T10:00:00Z,2016-08-18T19:23:31Z,1.79255346313271
2016-08-18T10:10:00Z,2016-08-18T19:33:31Z,1.72099464482807
2016-08-18T10:20:00Z,2016-08-18T19:43:31Z,1.66132469956326
2016-08-18T10:30:00Z,2016-08-18T19:53:31Z,1.60348647551961
2016-08-18T10:40:00Z,2016-08-18T20:03:31Z,1.55219300818389
2016-08-18T10:50:00Z,2016-08-18T20:13:31Z,1.51922512392103
2016-08-18T11:00:00Z,2016-08-18T20:23:31Z,1.48511405153254
2016-08-18T11:10:00Z,2016-08-18T20:33:31Z,1.45020663654582
2016-08-18T11:20:00Z,2016-08-18T20:43:31Z,1.41888479496512
2016-08-18T11:30:00Z,2016-08-18T20:53:31Z,1.38779384812191
2016-08-18T11:40:00Z,2016-08-18T21:03:31Z,1.35606801741018
2016-08-18T11:50:00Z,2016-08-18T21:13:31Z,1.33352654273324
2016-08-18T12:00:00Z,2016-08-18T21:23:31Z,1.31207387179903
2016-08-18T12:10:00Z,2016-08-18T21:33:31Z,1.29529606672368
2016-08-18T12:20:00Z,2016-08-18T21:43:31Z,1.27360403359646
2016-08-18T12:30:00Z,2016-08-18T21:53:31Z,1.25501163661452
2016-08-18T12:40:00Z,2016-08-18T22:03:31Z,1.2373765353938
2016-08-18T12:50:00Z,2016-08-18T22:13:31Z,1.22346719695803
2016-08-18T13:00:00Z,2016-08-18T22:23:31Z,1.20757550883028
2016-08-18T13:10:00Z,2016-08-18T22:33:31Z,1.19373166203618
2016-08-18T13:20:00Z,2016-08-18T22:43:31Z,1.17910605114286
2016-08-18T13:30:00Z,2016-08-18T22:53:31Z,1.16638003057624
2016-08-18T13:40:00Z,2016-08-18T23:03:31Z,1.15477887063594
2016-08-18T13:50:00Z,2016-08-18T23:13:31Z,1.1480784611113
2016-08-18T14:00:00Z,2016-08-18T23:23:31Z,1.13454092244861
2016-08-18T14:10:00Z,2016-08-18T23:33:31Z,1.1252942039571
2016-08-18T14:20:00Z,2016-08-18T23:43:31Z,1.11188613103193
2016-08-18T14:30:00Z,2016-08-18T23:53:31Z,1.10613035339747
2016-08-18T14:40:00Z,2016-08-19T00:03:47Z,1.09329253614988
2016-08-18T14:50:00Z,2016-08-19T00:13:47Z,1.08449741960081
2016-08-18T15:00:00Z,2016-08-19T00:23:47Z,1.07852747526722
2016-08-18T15:10:00Z,2016-08-19T00:33:47Z,1.06660197025816
2016-08-18T15:20:00Z,2016-08-19T00:43:47Z,1.06004417142802
2016-08-18T15:30:00Z,2016-08-19T00:53:47Z,1.04750049733044
2016-08-18T15:40:00Z,2016-08-19T01:03:47Z,1.04326904285729
2016-08-18T15:50:00Z,2016-08-19T01:13:47Z,1.03526240524951
2016-08-18T16:00:00Z,2016-08-19T01:23:47Z,1.02813733517035
2016-08-18T16:10:00Z,2016-08-19T01:33:47Z,1.01808821185129
2016-08-18T16:20:00Z,2016-08-19T01:43:47Z,1.01018389236111
2016-08-18T16:30:00Z,2016-08-19T01:53:47Z,1.00636132201966
2016-08-18T16:40:00Z,2016-08-19T02:03:47Z,1.0024895503637
2016-08-18T16:50:00Z,2016-08-19T02:13:47Z,0.997190107997716
2016-08-18T17:00:00Z,2016-08-19T02:23:47Z,0.985779970802063
2016-08-18T17:10:00Z,2016-08-19T02:33:47Z,0.975501369399292
2016-08-18T17:20:00Z,2016-08-19T02:43:47Z,0.971414996249969
2016-08-18T17:30:00Z,2016-08-19T02:53:47Z,0.962651690939956
2016-08-18T17:40:00Z,2016-08-19T03:03:47Z,0.952054998833077
2016-08-18T17:50:00Z,2016-08-19T03:13:47Z,0.948656306215255
2016-08-18T18:00:00Z,2016-08-19T03:23:47Z,0.945132495747455
2016-08-18T18:10:00Z,2016-08-19T03:33:47Z,0.938612975674679
2016-08-18T18:20:00Z,2016-08-19T03:43:47Z,0.93333249315753
2016-08-18T18:30:00Z,2016-08-19T03:53:47Z,0.928276288485259
2016-08-18T18:40:00Z,2016-08-19T04:03:47Z,0.926347966081319
2016-08-18T18:50:00Z,2016-08-19T04:13:47Z,0.922893346152466
2016-08-18T19:00:00Z,2016-08-19T04:23:47Z,0.917433074475848
2016-08-18T19:10:00Z,2016-08-19T04:33:47Z,0.917466528024728
2016-08-18T19:20:00Z,2016-08-19T04:43:47Z,0.914746211370093
2016-08-18T19:30:00Z,2016-08-19T04:53:47Z,0.909976590924382
2016-08-18T19:40:00Z,2016-08-19T05:03:47Z,0.904320727331253
2016-08-18T19:50:00Z,2016-08-19T05:13:47Z,0.903344743962072
2016-08-18T20:00:00Z,2016-08-19T05:23:47Z,0.893877740812395
2016-08-18T20:10:00Z,2016-08-19T05:33:47Z,0.891221055298938
2016-08-18T20:20:00Z,2016-08-19T05:43:47Z,0.885989718461231
2016-08-18T20:30:00Z,2016-08-19T05:53:47Z,0.882975929332439
2016-08-18T20:40:00Z,2016-08-19T06:03:47Z,0.879688416220646
2016-08-18T20:50:00Z,2016-08-19T06:13:47Z,0.875203737493511
2016-08-18T21:00:00Z,2016-08-19T06:23:47Z,0.871963482178893
2016-08-18T21:10:00Z,2016-08-19T06:33:47Z,0.870808864526525
2016-08-18T21:20:00Z,2016-08-19T06:43:47Z,0.879289601532696
2016-08-18T21:30:00Z,2016-08-19T06:53:47Z,0.883067065781195
2016-08-18T21:40:00Z,2016-08-19T07:03:47Z,0.883890136208685
2016-08-18T21:50:00Z,2016-08-19T07:13:47Z,0.886485776214396
2016-08-18T22:00:00Z,2016-08-19T07:23:47Z,0.887684956497512
2016-08-18T22:10:00Z,2016-08-19T07:33:47Z,0.887332205821726
2016-08-18T22:20:00Z,2016-08-19T07:43:47Z,0.892035336599805
2016-08-18T22:30:00Z,2016-08-19T07:53:47Z,0.899687410955804
2016-08-18T22:40:00Z,2016-08-19T08:03:47Z,0.911415780260753
2016-08-18T22:50:00Z,2016-08-19T08:13:47Z,0.930644563243435
2016-08-18T23:00:00Z,2016-08-19T08:23:47Z,0.956384383446348
2016-08-18T23:10:00Z,2016-08-19T08:33:47Z,0.978196163980992
2016-08-18T23:20:00Z,2016-08-19T08:43:47Z,0.998211754492537
2016-08-18T23:30:00Z,2016-08-19T08:53:47Z,1.02103053453649
2016-08-18T23:40:00Z,2016-08-19T09:03:47Z,1.04786200639764
2016-08-18T23:50:00Z,2016-08-19T09:13:47Z,1.07317383498942
2016-08-19T00:00:00Z,2016-08-19T09:23:47Z,1.0975357228059
2016-08-19T00:10:00Z,2016-08-19T09:33:47Z,1.12470019037356
2016-08-19T00:20:00Z,2016-08-19T09:43:47Z,1.15009691302157
2016-08-19T00:30:00Z,2016-08-19T09:53:47Z,1.17050120584325
2016-08-19T00:40:00Z,2016-08-19T10:03:47Z,1.18300328635637
2016-08-19T00:50:00Z,2016-08-19T10:13:47Z,1.19485983202786
2016-08-19T01:00:00Z,2016-08-19T10:23:47Z,1.21159269682253
2016-08-19T01:10:00Z,2016-08-19T10:33:47Z,1.22806858860341
2016-08-19T01:20:00Z,2016-08-19T10:43:47Z,1.24283035599006
2016-08-19T01:30:00Z,2016-08-19T10:53:47Z,1.31568860809032
2016-08-19T01:40:00Z,2016-08-19T11:03:47Z,1.37201516326537
2016-08-19T01:50:00Z,2016-08-19T11:13:47Z,1.4086322193445
2016-08-19T02:00:00Z,2016-08-19T11:23:47Z,1.49149131871869
2016-08-19T02:10:00Z,2016-08-19T11:33:47Z,1.63864211256599
2016-08-19T02:20:00Z,2016-08-19T11:43:47Z,1.75372442832235
2016-08-19T02:30:00Z,2016-08-19T11:53:47Z,1.8678909703405
2016-08-19T02:40:00Z,2016-08-19T12:03:47Z,1.97504820148526
2016-08-19T02:50:00Z,2016-08-19T12:13:47Z,2.05312000237167
2016-08-19T03:00:00Z,2016-08-19T12:23:47Z,2.13097484140159
2016-08-19T03:10:00Z,2016-08-19T12:33:47Z,2.21386225223116
2016-08-19T03:20:00Z,2016-08-19T12:43:47Z,2.26193608962851
2016-08-19T03:30:00Z,2016-08-19T12:53:47Z,2.30355716342514
2016-08-19T03:40:00Z,2016-08-19T13:03:47Z,2.39995155589358
2016-08-19T03:50:00Z,2016-08-19T13:13:47Z,2.41780958333625
2016-08-19T04:00:00Z,2016-08-19T13:23:47Z,2.3869924744224
2016-08-19T04:10:00Z,2016-08-19T13:33:47Z,2.37414422103913
2016-08-19T04:20:00Z,2016-08-19T13:43:47Z,2.34588913514245
2016-08-19T04:30:00Z,2016-08-19T13:53:47Z,2.32705795029004
2016-08-19T04:40:00Z,2016-08-19T14:03:47Z,2.30252909223763
2016-08-19T04:50:00Z,2016-08-19T14:13:47Z,2.27929369726348
2016-08-19T05:00:00Z,2016-08-19T14:23:47Z,2.2334692240842
2016-08-19T05:10:00Z,2016-08-19T14:33:47Z,2.20833556153484
2016-08-19T05:20:00Z,2016-08-19T14:43:47Z,2.18206061105533
2016-08-19T05:30:00Z,2016-08-19T14:53:47Z,2.15072179145002
2016-08-19T05:40:00Z,2016-08-19T15:03:47Z,2.11644277481434
2016-08-19T05:50:00Z,2016-08-19T15:13:47Z,2.09521991286507
2016-08-19T06:00:00Z,2016-08-19T15:23:47Z,2.07067514976087
2016-08-19T06:10:00Z,2016-08-19T15:33:47Z,2.06217781267463
2016-08-19T06:20:00Z,2016-08-19T15:43:47Z,2.04058258862461
2016-08-19T06:30:00Z,2016-08-19T15:53:47Z,2.00143484131386
2016-08-19T06:40:00Z,2016-08-19T16:03:47Z,1.96687869528765
2016-08-19T06:50:00Z,2016-08-19T16:13:47Z,1.93172915943178
2016-08-19T07:00:00Z,2016-08-19T16:23:47Z,1.89751100830571
2016-08-19T07:10:00Z,2016-08-19T16:33:47Z,1.8674517849776
2016-08-19T07:20:00Z,2016-08-19T16:43:47Z,1.84620154805064
2016-08-19T07:30:00Z,2016-08-19T16:53:47Z,1.81557040947242
2016-08-19T07:40:00Z,2016-08-19T17:03:47Z,1.78427529758389
2016-08-19T07:50:00Z,2016-08-19T17:13:47Z,1.74542194628544
2016-08-19T08:00:00Z,2016-08-19T17:23:47Z,1.68760764437273
2016-08-19T08:10:00Z,2016-08-19T17:33:47Z,1.64175306300177
2016-08-19T08:20:00Z,2016-08-19T17:43:47Z,1.59738707028189
2016-08-19T08:30:00Z,2016-08-19T17:53:47Z,1.5515636545467
2016-08-19T08:40:00Z,2016-08-19T18:03:47Z,1.51587476031917
2016-08-19T08:50:00Z,2016-08-19T18:13:47Z,1.48637321031979
2016-08-19T09:00:00Z,2016-08-19T18:23:47Z,1.45143969093944
2016-08-19T09:10:00Z,2016-08-19T18:33:47Z,1.42200836664294
2016-08-19T09:20:00Z,2016-08-19T18:43:47Z,1.3885106379776
