TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,ppfd_in,precip,swc_shallow,sw_in,ext_rad
2014-05-23T19:40:00Z,2014-05-23T21:04:33Z,,,,,,,CALCULATED,CALCULATED
2014-05-23T19:50:00Z,2014-05-23T21:14:33Z,,,,,,,CALCULATED,CALCULATED
2014-05-23T20:00:00Z,2014-05-23T21:24:33Z,,,,,,,CALCULATED,CALCULATED
2014-05-23T20:10:00Z,2014-05-23T21:34:33Z,,,,,,,CALCULATED,CALCULATED
2014-05-23T20:20:00Z,2014-05-23T21:44:33Z,,,,,,,CALCULATED,CALCULATED
2014-05-23T20:30:00Z,2014-05-23T21:54:33Z,,,,,,,CALCULATED,CALCULATED
2014-05-23T20:40:00Z,2014-05-23T22:04:33Z,,,,,,,CALCULATED,CALCULATED
2014-05-23T20:50:00Z,2014-05-23T22:14:33Z,,,,,,,CALCULATED,CALCULATED
2014-05-23T21:00:00Z,2014-05-23T22:24:33Z,,,,,,,CALCULATED,CALCULATED
2014-05-23T21:10:00Z,2014-05-23T22:34:33Z,,,,,,,CALCULATED,CALCULATED
2014-05-23T21:20:00Z,2014-05-23T22:44:33Z,,,,,,,CALCULATED,CALCULATED
2014-05-23T21:30:00Z,2014-05-23T22:54:33Z,,,,,,,CALCULATED,CALCULATED
2014-05-23T21:40:00Z,2014-05-23T23:04:33Z,,,,,,,CALCULATED,CALCULATED
2014-05-23T21:50:00Z,2014-05-23T23:14:33Z,,,,,,,CALCULATED,CALCULATED
2014-05-23T22:00:00Z,2014-05-23T23:24:33Z,,,,,,,CALCULATED,CALCULATED
2014-05-23T22:10:00Z,2014-05-23T23:34:33Z,,,,,,,CALCULATED,CALCULATED
2014-05-23T22:20:00Z,2014-05-23T23:44:33Z,,,,,,,CALCULATED,CALCULATED
2014-05-23T22:30:00Z,2014-05-23T23:54:33Z,,,,,,,CALCULATED,CALCULATED
2014-05-23T22:40:00Z,2014-05-24T00:04:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-23T22:50:00Z,2014-05-24T00:14:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-23T23:00:00Z,2014-05-24T00:24:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-23T23:10:00Z,2014-05-24T00:34:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-23T23:20:00Z,2014-05-24T00:44:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-23T23:30:00Z,2014-05-24T00:54:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-23T23:40:00Z,2014-05-24T01:04:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-23T23:50:00Z,2014-05-24T01:14:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T00:00:00Z,2014-05-24T01:24:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T00:10:00Z,2014-05-24T01:34:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T00:20:00Z,2014-05-24T01:44:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T00:30:00Z,2014-05-24T01:54:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T00:40:00Z,2014-05-24T02:04:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T00:50:00Z,2014-05-24T02:14:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T01:00:00Z,2014-05-24T02:24:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T01:10:00Z,2014-05-24T02:34:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T01:20:00Z,2014-05-24T02:44:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T01:30:00Z,2014-05-24T02:54:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T01:40:00Z,2014-05-24T03:04:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T01:50:00Z,2014-05-24T03:14:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T02:00:00Z,2014-05-24T03:24:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T02:10:00Z,2014-05-24T03:34:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T02:20:00Z,2014-05-24T03:44:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T02:30:00Z,2014-05-24T03:54:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T02:40:00Z,2014-05-24T04:04:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T02:50:00Z,2014-05-24T04:14:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T03:00:00Z,2014-05-24T04:24:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T03:10:00Z,2014-05-24T04:34:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T03:20:00Z,2014-05-24T04:44:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T03:30:00Z,2014-05-24T04:54:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T03:40:00Z,2014-05-24T05:04:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T03:50:00Z,2014-05-24T05:14:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T04:00:00Z,2014-05-24T05:24:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T04:10:00Z,2014-05-24T05:34:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T04:20:00Z,2014-05-24T05:44:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T04:30:00Z,2014-05-24T05:54:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T04:40:00Z,2014-05-24T06:04:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T04:50:00Z,2014-05-24T06:14:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T05:00:00Z,2014-05-24T06:24:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T05:10:00Z,2014-05-24T06:34:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T05:20:00Z,2014-05-24T06:44:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T05:30:00Z,2014-05-24T06:54:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T05:40:00Z,2014-05-24T07:04:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T05:50:00Z,2014-05-24T07:14:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T06:00:00Z,2014-05-24T07:24:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T06:10:00Z,2014-05-24T07:34:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T06:20:00Z,2014-05-24T07:44:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T06:30:00Z,2014-05-24T07:54:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T06:40:00Z,2014-05-24T08:04:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T06:50:00Z,2014-05-24T08:14:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T07:00:00Z,2014-05-24T08:24:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T07:10:00Z,2014-05-24T08:34:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T07:20:00Z,2014-05-24T08:44:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T07:30:00Z,2014-05-24T08:54:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T07:40:00Z,2014-05-24T09:04:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T07:50:00Z,2014-05-24T09:14:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T08:00:00Z,2014-05-24T09:24:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T08:10:00Z,2014-05-24T09:34:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T08:20:00Z,2014-05-24T09:44:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T08:30:00Z,2014-05-24T09:54:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T08:40:00Z,2014-05-24T10:04:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T08:50:00Z,2014-05-24T10:14:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T09:00:00Z,2014-05-24T10:24:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T09:10:00Z,2014-05-24T10:34:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T09:20:00Z,2014-05-24T10:44:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T09:30:00Z,2014-05-24T10:54:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T09:40:00Z,2014-05-24T11:04:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T09:50:00Z,2014-05-24T11:14:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T10:00:00Z,2014-05-24T11:24:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T10:10:00Z,2014-05-24T11:34:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T10:20:00Z,2014-05-24T11:44:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T10:30:00Z,2014-05-24T11:54:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T10:40:00Z,2014-05-24T12:04:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T10:50:00Z,2014-05-24T12:14:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T11:00:00Z,2014-05-24T12:24:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T11:10:00Z,2014-05-24T12:34:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T11:20:00Z,2014-05-24T12:44:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T11:30:00Z,2014-05-24T12:54:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T11:40:00Z,2014-05-24T13:04:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T11:50:00Z,2014-05-24T13:14:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T12:00:00Z,2014-05-24T13:24:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T12:10:00Z,2014-05-24T13:34:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T12:20:00Z,2014-05-24T13:44:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T12:30:00Z,2014-05-24T13:54:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T12:40:00Z,2014-05-24T14:04:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T12:50:00Z,2014-05-24T14:14:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T13:00:00Z,2014-05-24T14:24:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T13:10:00Z,2014-05-24T14:34:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T13:20:00Z,2014-05-24T14:44:27Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2014-05-24T13:30:00Z,2014-05-24T14:54:27Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2014-05-24T13:40:00Z,2014-05-24T15:04:27Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2014-05-24T13:50:00Z,2014-05-24T15:14:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T14:00:00Z,2014-05-24T15:24:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T14:10:00Z,2014-05-24T15:34:27Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2014-05-24T14:20:00Z,2014-05-24T15:44:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T14:30:00Z,2014-05-24T15:54:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T14:40:00Z,2014-05-24T16:04:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T14:50:00Z,2014-05-24T16:14:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T15:00:00Z,2014-05-24T16:24:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T15:10:00Z,2014-05-24T16:34:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T15:20:00Z,2014-05-24T16:44:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T15:30:00Z,2014-05-24T16:54:27Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2014-05-24T15:40:00Z,2014-05-24T17:04:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T15:50:00Z,2014-05-24T17:14:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T16:00:00Z,2014-05-24T17:24:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T16:10:00Z,2014-05-24T17:34:27Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2014-05-24T16:20:00Z,2014-05-24T17:44:27Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2014-05-24T16:30:00Z,2014-05-24T17:54:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T16:40:00Z,2014-05-24T18:04:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T16:50:00Z,2014-05-24T18:14:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T17:00:00Z,2014-05-24T18:24:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T17:10:00Z,2014-05-24T18:34:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T17:20:00Z,2014-05-24T18:44:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T17:30:00Z,2014-05-24T18:54:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T17:40:00Z,2014-05-24T19:04:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T17:50:00Z,2014-05-24T19:14:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T18:00:00Z,2014-05-24T19:24:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T18:10:00Z,2014-05-24T19:34:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T18:20:00Z,2014-05-24T19:44:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T18:30:00Z,2014-05-24T19:54:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T18:40:00Z,2014-05-24T20:04:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T18:50:00Z,2014-05-24T20:14:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T19:00:00Z,2014-05-24T20:24:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T19:10:00Z,2014-05-24T20:34:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T19:20:00Z,2014-05-24T20:44:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T19:30:00Z,2014-05-24T20:54:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T19:40:00Z,2014-05-24T21:04:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T19:50:00Z,2014-05-24T21:14:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T20:00:00Z,2014-05-24T21:24:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T20:10:00Z,2014-05-24T21:34:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T20:20:00Z,2014-05-24T21:44:27Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2014-05-24T20:30:00Z,2014-05-24T21:54:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T20:40:00Z,2014-05-24T22:04:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T20:50:00Z,2014-05-24T22:14:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T21:00:00Z,2014-05-24T22:24:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T21:10:00Z,2014-05-24T22:34:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T21:20:00Z,2014-05-24T22:44:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T21:30:00Z,2014-05-24T22:54:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T21:40:00Z,2014-05-24T23:04:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T21:50:00Z,2014-05-24T23:14:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T22:00:00Z,2014-05-24T23:24:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T22:10:00Z,2014-05-24T23:34:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T22:20:00Z,2014-05-24T23:44:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T22:30:00Z,2014-05-24T23:54:27Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T22:40:00Z,2014-05-25T00:04:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T22:50:00Z,2014-05-25T00:14:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T23:00:00Z,2014-05-25T00:24:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T23:10:00Z,2014-05-25T00:34:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T23:20:00Z,2014-05-25T00:44:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T23:30:00Z,2014-05-25T00:54:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T23:40:00Z,2014-05-25T01:04:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-24T23:50:00Z,2014-05-25T01:14:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T00:00:00Z,2014-05-25T01:24:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T00:10:00Z,2014-05-25T01:34:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T00:20:00Z,2014-05-25T01:44:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T00:30:00Z,2014-05-25T01:54:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T00:40:00Z,2014-05-25T02:04:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T00:50:00Z,2014-05-25T02:14:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T01:00:00Z,2014-05-25T02:24:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T01:10:00Z,2014-05-25T02:34:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T01:20:00Z,2014-05-25T02:44:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T01:30:00Z,2014-05-25T02:54:21Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2014-05-25T01:40:00Z,2014-05-25T03:04:21Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2014-05-25T01:50:00Z,2014-05-25T03:14:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T02:00:00Z,2014-05-25T03:24:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T02:10:00Z,2014-05-25T03:34:21Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2014-05-25T02:20:00Z,2014-05-25T03:44:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T02:30:00Z,2014-05-25T03:54:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T02:40:00Z,2014-05-25T04:04:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T02:50:00Z,2014-05-25T04:14:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T03:00:00Z,2014-05-25T04:24:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T03:10:00Z,2014-05-25T04:34:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T03:20:00Z,2014-05-25T04:44:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T03:30:00Z,2014-05-25T04:54:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T03:40:00Z,2014-05-25T05:04:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T03:50:00Z,2014-05-25T05:14:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T04:00:00Z,2014-05-25T05:24:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T04:10:00Z,2014-05-25T05:34:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T04:20:00Z,2014-05-25T05:44:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T04:30:00Z,2014-05-25T05:54:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T04:40:00Z,2014-05-25T06:04:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T04:50:00Z,2014-05-25T06:14:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T05:00:00Z,2014-05-25T06:24:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T05:10:00Z,2014-05-25T06:34:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T05:20:00Z,2014-05-25T06:44:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T05:30:00Z,2014-05-25T06:54:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T05:40:00Z,2014-05-25T07:04:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T05:50:00Z,2014-05-25T07:14:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T06:00:00Z,2014-05-25T07:24:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T06:10:00Z,2014-05-25T07:34:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T06:20:00Z,2014-05-25T07:44:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T06:30:00Z,2014-05-25T07:54:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T06:40:00Z,2014-05-25T08:04:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T06:50:00Z,2014-05-25T08:14:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T07:00:00Z,2014-05-25T08:24:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T07:10:00Z,2014-05-25T08:34:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T07:20:00Z,2014-05-25T08:44:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T07:30:00Z,2014-05-25T08:54:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T07:40:00Z,2014-05-25T09:04:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T07:50:00Z,2014-05-25T09:14:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T08:00:00Z,2014-05-25T09:24:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T08:10:00Z,2014-05-25T09:34:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T08:20:00Z,2014-05-25T09:44:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T08:30:00Z,2014-05-25T09:54:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T08:40:00Z,2014-05-25T10:04:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T08:50:00Z,2014-05-25T10:14:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T09:00:00Z,2014-05-25T10:24:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T09:10:00Z,2014-05-25T10:34:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T09:20:00Z,2014-05-25T10:44:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T09:30:00Z,2014-05-25T10:54:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T09:40:00Z,2014-05-25T11:04:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T09:50:00Z,2014-05-25T11:14:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T10:00:00Z,2014-05-25T11:24:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T10:10:00Z,2014-05-25T11:34:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T10:20:00Z,2014-05-25T11:44:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T10:30:00Z,2014-05-25T11:54:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T10:40:00Z,2014-05-25T12:04:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T10:50:00Z,2014-05-25T12:14:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T11:00:00Z,2014-05-25T12:24:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T11:10:00Z,2014-05-25T12:34:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T11:20:00Z,2014-05-25T12:44:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T11:30:00Z,2014-05-25T12:54:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T11:40:00Z,2014-05-25T13:04:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T11:50:00Z,2014-05-25T13:14:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T12:00:00Z,2014-05-25T13:24:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T12:10:00Z,2014-05-25T13:34:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T12:20:00Z,2014-05-25T13:44:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T12:30:00Z,2014-05-25T13:54:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T12:40:00Z,2014-05-25T14:04:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T12:50:00Z,2014-05-25T14:14:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T13:00:00Z,2014-05-25T14:24:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T13:10:00Z,2014-05-25T14:34:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T13:20:00Z,2014-05-25T14:44:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T13:30:00Z,2014-05-25T14:54:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T13:40:00Z,2014-05-25T15:04:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T13:50:00Z,2014-05-25T15:14:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T14:00:00Z,2014-05-25T15:24:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T14:10:00Z,2014-05-25T15:34:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T14:20:00Z,2014-05-25T15:44:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T14:30:00Z,2014-05-25T15:54:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T14:40:00Z,2014-05-25T16:04:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T14:50:00Z,2014-05-25T16:14:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T15:00:00Z,2014-05-25T16:24:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T15:10:00Z,2014-05-25T16:34:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T15:20:00Z,2014-05-25T16:44:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T15:30:00Z,2014-05-25T16:54:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T15:40:00Z,2014-05-25T17:04:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T15:50:00Z,2014-05-25T17:14:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T16:00:00Z,2014-05-25T17:24:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T16:10:00Z,2014-05-25T17:34:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T16:20:00Z,2014-05-25T17:44:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T16:30:00Z,2014-05-25T17:54:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T16:40:00Z,2014-05-25T18:04:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T16:50:00Z,2014-05-25T18:14:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T17:00:00Z,2014-05-25T18:24:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T17:10:00Z,2014-05-25T18:34:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T17:20:00Z,2014-05-25T18:44:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T17:30:00Z,2014-05-25T18:54:21Z,,,,,,,CALCULATED,CALCULATED
2014-05-25T17:40:00Z,2014-05-25T19:04:21Z,,,,,,,CALCULATED,CALCULATED
