TIMESTAMP,solar_TIMESTAMP,HUN_SIK_Qce_Js_1,HUN_SIK_Qce_Js_2,HUN_SIK_Qpe_Js_3,HUN_SIK_Qpe_Js_4
2014-05-24T03:50:00Z,2014-05-24T05:14:27Z,NA,NA,NA,NA
2014-05-24T04:00:00Z,2014-05-24T05:24:27Z,0.53724071,0.21926734,0.34640962999999997,NA
2014-05-24T04:10:00Z,2014-05-24T05:34:27Z,NA,NA,NA,NA
2014-05-24T04:20:00Z,2014-05-24T05:44:27Z,NA,NA,NA,NA
2014-05-24T04:30:00Z,2014-05-24T05:54:27Z,NA,NA,NA,NA
2014-05-24T04:40:00Z,2014-05-24T06:04:27Z,NA,NA,NA,NA
2014-05-24T04:50:00Z,2014-05-24T06:14:27Z,NA,NA,NA,NA
2014-05-24T05:00:00Z,2014-05-24T06:24:27Z,1.65434184,1.3471257699999999,0.51846499,NA
2014-05-24T05:10:00Z,2014-05-24T06:34:27Z,NA,NA,NA,NA
2014-05-24T05:20:00Z,2014-05-24T06:44:27Z,NA,NA,NA,NA
2014-05-24T05:30:00Z,2014-05-24T06:54:27Z,NA,NA,NA,NA
2014-05-24T05:40:00Z,2014-05-24T07:04:27Z,NA,NA,NA,NA
2014-05-24T05:50:00Z,2014-05-24T07:14:27Z,NA,NA,NA,NA
2014-05-24T06:00:00Z,2014-05-24T07:24:27Z,3.5930049200000003,2.58045592,1.69392671,NA
2014-05-24T06:10:00Z,2014-05-24T07:34:27Z,NA,NA,NA,NA
2014-05-24T06:20:00Z,2014-05-24T07:44:27Z,NA,NA,NA,NA
2014-05-24T06:30:00Z,2014-05-24T07:54:27Z,NA,NA,NA,NA
2014-05-24T06:40:00Z,2014-05-24T08:04:27Z,NA,NA,NA,NA
2014-05-24T06:50:00Z,2014-05-24T08:14:27Z,NA,NA,NA,NA
2014-05-24T07:00:00Z,2014-05-24T08:24:27Z,5.40654906,3.3541884900000003,2.92544894,NA
2014-05-24T07:10:00Z,2014-05-24T08:34:27Z,NA,NA,NA,NA
2014-05-24T07:20:00Z,2014-05-24T08:44:27Z,NA,NA,NA,NA
2014-05-24T07:30:00Z,2014-05-24T08:54:27Z,NA,NA,NA,NA
2014-05-24T07:40:00Z,2014-05-24T09:04:27Z,NA,NA,NA,NA
2014-05-24T07:50:00Z,2014-05-24T09:14:27Z,NA,NA,NA,NA
2014-05-24T08:00:00Z,2014-05-24T09:24:27Z,5.99235165,3.51789132,4.4034211899999995,NA
2014-05-24T08:10:00Z,2014-05-24T09:34:27Z,NA,NA,NA,NA
2014-05-24T08:20:00Z,2014-05-24T09:44:27Z,NA,NA,NA,NA
2014-05-24T08:30:00Z,2014-05-24T09:54:27Z,NA,NA,NA,NA
2014-05-24T08:40:00Z,2014-05-24T10:04:27Z,NA,NA,NA,NA
2014-05-24T08:50:00Z,2014-05-24T10:14:27Z,NA,NA,NA,NA
2014-05-24T09:00:00Z,2014-05-24T10:24:27Z,6.06554727,3.59573223,4.0433387100000004,NA
2014-05-24T09:10:00Z,2014-05-24T10:34:27Z,NA,NA,NA,NA
2014-05-24T09:20:00Z,2014-05-24T10:44:27Z,NA,NA,NA,NA
2014-05-24T09:30:00Z,2014-05-24T10:54:27Z,NA,NA,NA,NA
2014-05-24T09:40:00Z,2014-05-24T11:04:27Z,NA,NA,NA,NA
2014-05-24T09:50:00Z,2014-05-24T11:14:27Z,NA,NA,NA,NA
2014-05-24T10:00:00Z,2014-05-24T11:24:27Z,5.4884854800000005,3.3729074,4.78889888,NA
2014-05-24T10:10:00Z,2014-05-24T11:34:27Z,NA,NA,NA,NA
2014-05-24T10:20:00Z,2014-05-24T11:44:27Z,NA,NA,NA,NA
2014-05-24T10:30:00Z,2014-05-24T11:54:27Z,NA,NA,NA,NA
2014-05-24T10:40:00Z,2014-05-24T12:04:27Z,NA,NA,NA,NA
2014-05-24T10:50:00Z,2014-05-24T12:14:27Z,NA,NA,NA,NA
2014-05-24T11:00:00Z,2014-05-24T12:24:27Z,5.49006161,3.2839466099999997,7.13509273,NA
2014-05-24T11:10:00Z,2014-05-24T12:34:27Z,NA,NA,NA,NA
2014-05-24T11:20:00Z,2014-05-24T12:44:27Z,NA,NA,NA,NA
2014-05-24T11:30:00Z,2014-05-24T12:54:27Z,NA,NA,NA,NA
2014-05-24T11:40:00Z,2014-05-24T13:04:27Z,NA,NA,NA,NA
2014-05-24T11:50:00Z,2014-05-24T13:14:27Z,NA,NA,NA,NA
2014-05-24T12:00:00Z,2014-05-24T13:24:27Z,5.31123762,3.36115478,6.47785524,NA
2014-05-24T12:10:00Z,2014-05-24T13:34:27Z,NA,NA,NA,NA
2014-05-24T12:20:00Z,2014-05-24T13:44:27Z,NA,NA,NA,NA
2014-05-24T12:30:00Z,2014-05-24T13:54:27Z,NA,NA,NA,NA
2014-05-24T12:40:00Z,2014-05-24T14:04:27Z,NA,NA,NA,NA
2014-05-24T12:50:00Z,2014-05-24T14:14:27Z,NA,NA,NA,NA
2014-05-24T13:00:00Z,2014-05-24T14:24:27Z,5.335418130000001,3.1404859899999997,5.58183432,NA
2014-05-24T13:10:00Z,2014-05-24T14:34:27Z,NA,NA,NA,NA
2014-05-24T13:20:00Z,2014-05-24T14:44:27Z,NA,NA,NA,NA
2014-05-24T13:30:00Z,2014-05-24T14:54:27Z,NA,NA,NA,NA
2014-05-24T13:40:00Z,2014-05-24T15:04:27Z,NA,NA,NA,NA
2014-05-24T13:50:00Z,2014-05-24T15:14:27Z,NA,NA,NA,NA
2014-05-24T14:00:00Z,2014-05-24T15:24:27Z,5.111744700000001,3.2117530700000003,3.4980516099999996,NA
2014-05-24T14:10:00Z,2014-05-24T15:34:27Z,NA,NA,NA,NA
2014-05-24T14:20:00Z,2014-05-24T15:44:27Z,NA,NA,NA,NA
2014-05-24T14:30:00Z,2014-05-24T15:54:27Z,NA,NA,NA,NA
2014-05-24T14:40:00Z,2014-05-24T16:04:27Z,NA,NA,NA,NA
2014-05-24T14:50:00Z,2014-05-24T16:14:27Z,NA,NA,NA,NA
2014-05-24T15:00:00Z,2014-05-24T16:24:27Z,3.7054114,2.55689151,3.21788203,NA
2014-05-24T15:10:00Z,2014-05-24T16:34:27Z,NA,NA,NA,NA
2014-05-24T15:20:00Z,2014-05-24T16:44:27Z,NA,NA,NA,NA
2014-05-24T15:30:00Z,2014-05-24T16:54:27Z,NA,NA,NA,NA
2014-05-24T15:40:00Z,2014-05-24T17:04:27Z,NA,NA,NA,NA
2014-05-24T15:50:00Z,2014-05-24T17:14:27Z,NA,NA,NA,NA
2014-05-24T16:00:00Z,2014-05-24T17:24:27Z,1.89122214,1.22583574,3.97750702,NA
2014-05-24T16:10:00Z,2014-05-24T17:34:27Z,NA,NA,NA,NA
2014-05-24T16:20:00Z,2014-05-24T17:44:27Z,NA,NA,NA,NA
2014-05-24T16:30:00Z,2014-05-24T17:54:27Z,NA,NA,NA,NA
2014-05-24T16:40:00Z,2014-05-24T18:04:27Z,NA,NA,NA,NA
2014-05-24T16:50:00Z,2014-05-24T18:14:27Z,NA,NA,NA,NA
2014-05-24T17:00:00Z,2014-05-24T18:24:27Z,0.63449325,0.43304524,9.00697353,NA
2014-05-24T17:10:00Z,2014-05-24T18:34:27Z,NA,NA,NA,NA
2014-05-24T17:20:00Z,2014-05-24T18:44:27Z,NA,NA,NA,NA
2014-05-24T17:30:00Z,2014-05-24T18:54:27Z,NA,NA,NA,NA
2014-05-24T17:40:00Z,2014-05-24T19:04:27Z,NA,NA,NA,NA
2014-05-24T17:50:00Z,2014-05-24T19:14:27Z,NA,NA,NA,NA
2014-05-24T18:00:00Z,2014-05-24T19:24:27Z,0.46193584000000004,0.33701348,8.10831932,NA
2014-05-24T18:10:00Z,2014-05-24T19:34:27Z,NA,NA,NA,NA
2014-05-24T18:20:00Z,2014-05-24T19:44:27Z,NA,NA,NA,NA
2014-05-24T18:30:00Z,2014-05-24T19:54:27Z,NA,NA,NA,NA
2014-05-24T18:40:00Z,2014-05-24T20:04:27Z,NA,NA,NA,NA
2014-05-24T18:50:00Z,2014-05-24T20:14:27Z,NA,NA,NA,NA
2014-05-24T19:00:00Z,2014-05-24T20:24:27Z,0.60505952,0.38847687,3.35010139,NA
2014-05-24T19:10:00Z,2014-05-24T20:34:27Z,NA,NA,NA,NA
2014-05-24T19:20:00Z,2014-05-24T20:44:27Z,NA,NA,NA,NA
2014-05-24T19:30:00Z,2014-05-24T20:54:27Z,NA,NA,NA,NA
2014-05-24T19:40:00Z,2014-05-24T21:04:27Z,NA,NA,NA,NA
2014-05-24T19:50:00Z,2014-05-24T21:14:27Z,NA,NA,NA,NA
2014-05-24T20:00:00Z,2014-05-24T21:24:27Z,0.51670172,0.10027459000000001,1.04127815,NA
2014-05-24T20:10:00Z,2014-05-24T21:34:27Z,NA,NA,NA,NA
2014-05-24T20:20:00Z,2014-05-24T21:44:27Z,NA,NA,NA,NA
2014-05-24T20:30:00Z,2014-05-24T21:54:27Z,NA,NA,NA,NA
2014-05-24T20:40:00Z,2014-05-24T22:04:27Z,NA,NA,NA,NA
2014-05-24T20:50:00Z,2014-05-24T22:14:27Z,NA,NA,NA,NA
2014-05-24T21:00:00Z,2014-05-24T22:24:27Z,0.06356244999999999,0.026144630000000002,0.27844351,NA
2014-05-24T21:10:00Z,2014-05-24T22:34:27Z,NA,NA,NA,NA
2014-05-24T21:20:00Z,2014-05-24T22:44:27Z,NA,NA,NA,NA
2014-05-24T21:30:00Z,2014-05-24T22:54:27Z,NA,NA,NA,NA
2014-05-24T21:40:00Z,2014-05-24T23:04:27Z,NA,NA,NA,NA
2014-05-24T21:50:00Z,2014-05-24T23:14:27Z,NA,NA,NA,NA
2014-05-24T22:00:00Z,2014-05-24T23:24:27Z,0.10714543,0.0081448,0.046332,NA
2014-05-24T22:10:00Z,2014-05-24T23:34:27Z,NA,NA,NA,NA
2014-05-24T22:20:00Z,2014-05-24T23:44:27Z,NA,NA,NA,NA
2014-05-24T22:30:00Z,2014-05-24T23:54:27Z,NA,NA,NA,NA
2014-05-24T22:40:00Z,2014-05-25T00:04:21Z,NA,NA,NA,NA
2014-05-24T22:50:00Z,2014-05-25T00:14:21Z,NA,NA,NA,NA
2014-05-24T23:00:00Z,2014-05-25T00:24:21Z,0.50721806,0.07909464,0.8914338900000001,NA
2014-05-24T23:10:00Z,2014-05-25T00:34:21Z,NA,NA,NA,NA
2014-05-24T23:20:00Z,2014-05-25T00:44:21Z,NA,NA,NA,NA
2014-05-24T23:30:00Z,2014-05-25T00:54:21Z,NA,NA,NA,NA
2014-05-24T23:40:00Z,2014-05-25T01:04:21Z,NA,NA,NA,NA
2014-05-24T23:50:00Z,2014-05-25T01:14:21Z,NA,NA,NA,NA
2014-05-25T00:00:00Z,2014-05-25T01:24:21Z,1.11293244,0.24975355000000002,0.48953293000000003,NA
2014-05-25T00:10:00Z,2014-05-25T01:34:21Z,NA,NA,NA,NA
2014-05-25T00:20:00Z,2014-05-25T01:44:21Z,NA,NA,NA,NA
2014-05-25T00:30:00Z,2014-05-25T01:54:21Z,NA,NA,NA,NA
2014-05-25T00:40:00Z,2014-05-25T02:04:21Z,NA,NA,NA,NA
2014-05-25T00:50:00Z,2014-05-25T02:14:21Z,NA,NA,NA,NA
2014-05-25T01:00:00Z,2014-05-25T02:24:21Z,1.03334261,0.28272579,0.32426959,NA
2014-05-25T01:10:00Z,2014-05-25T02:34:21Z,NA,NA,NA,NA
2014-05-25T01:20:00Z,2014-05-25T02:44:21Z,NA,NA,NA,NA
2014-05-25T01:30:00Z,2014-05-25T02:54:21Z,NA,NA,NA,NA
2014-05-25T01:40:00Z,2014-05-25T03:04:21Z,NA,NA,NA,NA
2014-05-25T01:50:00Z,2014-05-25T03:14:21Z,NA,NA,NA,NA
2014-05-25T02:00:00Z,2014-05-25T03:24:21Z,0.6570679,0.16307084,0.25132769,NA
2014-05-25T02:10:00Z,2014-05-25T03:34:21Z,NA,NA,NA,NA
2014-05-25T02:20:00Z,2014-05-25T03:44:21Z,NA,NA,NA,NA
2014-05-25T02:30:00Z,2014-05-25T03:54:21Z,NA,NA,NA,NA
2014-05-25T02:40:00Z,2014-05-25T04:04:21Z,NA,NA,NA,NA
2014-05-25T02:50:00Z,2014-05-25T04:14:21Z,NA,NA,NA,NA
2014-05-25T03:00:00Z,2014-05-25T04:24:21Z,0.39730957999999994,0.13623214,0.15458471,NA
2014-05-25T03:10:00Z,2014-05-25T04:34:21Z,NA,NA,NA,NA
2014-05-25T03:20:00Z,2014-05-25T04:44:21Z,NA,NA,NA,NA
2014-05-25T03:30:00Z,2014-05-25T04:54:21Z,NA,NA,NA,NA
2014-05-25T03:40:00Z,2014-05-25T05:04:21Z,NA,NA,NA,NA
2014-05-25T03:50:00Z,2014-05-25T05:14:21Z,NA,NA,NA,NA
2014-05-25T04:00:00Z,2014-05-25T05:24:21Z,0.11374535,0.048007509999999996,0.03565128,NA
2014-05-25T04:10:00Z,2014-05-25T05:34:21Z,NA,NA,NA,NA
2014-05-25T04:20:00Z,2014-05-25T05:44:21Z,NA,NA,NA,NA
2014-05-25T04:30:00Z,2014-05-25T05:54:21Z,NA,NA,NA,NA
2014-05-25T04:40:00Z,2014-05-25T06:04:21Z,NA,NA,NA,NA
2014-05-25T04:50:00Z,2014-05-25T06:14:21Z,NA,NA,NA,NA
2014-05-25T05:00:00Z,2014-05-25T06:24:21Z,0.54288303,0.47360556,0.05245552,NA
2014-05-25T05:10:00Z,2014-05-25T06:34:21Z,NA,NA,NA,NA
2014-05-25T05:20:00Z,2014-05-25T06:44:21Z,NA,NA,NA,NA
2014-05-25T05:30:00Z,2014-05-25T06:54:21Z,NA,NA,NA,NA
2014-05-25T05:40:00Z,2014-05-25T07:04:21Z,NA,NA,NA,NA
2014-05-25T05:50:00Z,2014-05-25T07:14:21Z,NA,NA,NA,NA
2014-05-25T06:00:00Z,2014-05-25T07:24:21Z,3.91283019,2.0831359999999997,0.61164752,NA
2014-05-25T06:10:00Z,2014-05-25T07:34:21Z,NA,NA,NA,NA
2014-05-25T06:20:00Z,2014-05-25T07:44:21Z,NA,NA,NA,NA
2014-05-25T06:30:00Z,2014-05-25T07:54:21Z,NA,NA,NA,NA
2014-05-25T06:40:00Z,2014-05-25T08:04:21Z,NA,NA,NA,NA
2014-05-25T06:50:00Z,2014-05-25T08:14:21Z,NA,NA,NA,NA
2014-05-25T07:00:00Z,2014-05-25T08:24:21Z,6.1413036,3.25598159,1.7364344900000002,NA
2014-05-25T07:10:00Z,2014-05-25T08:34:21Z,NA,NA,NA,NA
2014-05-25T07:20:00Z,2014-05-25T08:44:21Z,NA,NA,NA,NA
2014-05-25T07:30:00Z,2014-05-25T08:54:21Z,NA,NA,NA,NA
2014-05-25T07:40:00Z,2014-05-25T09:04:21Z,NA,NA,NA,NA
2014-05-25T07:50:00Z,2014-05-25T09:14:21Z,NA,NA,NA,NA
2014-05-25T08:00:00Z,2014-05-25T09:24:21Z,7.6856879199999995,4.11140765,3.09096633,NA
2014-05-25T08:10:00Z,2014-05-25T09:34:21Z,NA,NA,NA,NA
2014-05-25T08:20:00Z,2014-05-25T09:44:21Z,NA,NA,NA,NA
2014-05-25T08:30:00Z,2014-05-25T09:54:21Z,NA,NA,NA,NA
2014-05-25T08:40:00Z,2014-05-25T10:04:21Z,NA,NA,NA,NA
2014-05-25T08:50:00Z,2014-05-25T10:14:21Z,NA,NA,NA,NA
2014-05-25T09:00:00Z,2014-05-25T10:24:21Z,7.62744456,4.15517961,3.74884159,NA
2014-05-25T09:10:00Z,2014-05-25T10:34:21Z,NA,NA,NA,NA
2014-05-25T09:20:00Z,2014-05-25T10:44:21Z,NA,NA,NA,NA
2014-05-25T09:30:00Z,2014-05-25T10:54:21Z,NA,NA,NA,NA
2014-05-25T09:40:00Z,2014-05-25T11:04:21Z,NA,NA,NA,NA
2014-05-25T09:50:00Z,2014-05-25T11:14:21Z,NA,NA,NA,NA
2014-05-25T10:00:00Z,2014-05-25T11:24:21Z,7.40049952,4.09213147,4.099708189999999,NA
2014-05-25T10:10:00Z,2014-05-25T11:34:21Z,NA,NA,NA,NA
2014-05-25T10:20:00Z,2014-05-25T11:44:21Z,NA,NA,NA,NA
2014-05-25T10:30:00Z,2014-05-25T11:54:21Z,NA,NA,NA,NA
2014-05-25T10:40:00Z,2014-05-25T12:04:21Z,NA,NA,NA,NA
2014-05-25T10:50:00Z,2014-05-25T12:14:21Z,NA,NA,NA,NA
2014-05-25T11:00:00Z,2014-05-25T12:24:21Z,7.66877552,4.3549472,5.05456539,NA
2014-05-25T11:10:00Z,2014-05-25T12:34:21Z,NA,NA,NA,NA
2014-05-25T11:20:00Z,2014-05-25T12:44:21Z,NA,NA,NA,NA
2014-05-25T11:30:00Z,2014-05-25T12:54:21Z,NA,NA,NA,NA
2014-05-25T11:40:00Z,2014-05-25T13:04:21Z,NA,NA,NA,NA
2014-05-25T11:50:00Z,2014-05-25T13:14:21Z,NA,NA,NA,NA
2014-05-25T12:00:00Z,2014-05-25T13:24:21Z,7.14893334,4.24361675,5.06901982,NA
2014-05-25T12:10:00Z,2014-05-25T13:34:21Z,NA,NA,NA,NA
2014-05-25T12:20:00Z,2014-05-25T13:44:21Z,NA,NA,NA,NA
2014-05-25T12:30:00Z,2014-05-25T13:54:21Z,NA,NA,NA,NA
2014-05-25T12:40:00Z,2014-05-25T14:04:21Z,NA,NA,NA,NA
2014-05-25T12:50:00Z,2014-05-25T14:14:21Z,NA,NA,NA,NA
2014-05-25T13:00:00Z,2014-05-25T14:24:21Z,4.88469529,3.35227304,3.31927182,NA
2014-05-25T13:10:00Z,2014-05-25T14:34:21Z,NA,NA,NA,NA
2014-05-25T13:20:00Z,2014-05-25T14:44:21Z,NA,NA,NA,NA
2014-05-25T13:30:00Z,2014-05-25T14:54:21Z,NA,NA,NA,NA
2014-05-25T13:40:00Z,2014-05-25T15:04:21Z,NA,NA,NA,NA
2014-05-25T13:50:00Z,2014-05-25T15:14:21Z,NA,NA,NA,NA
2014-05-25T14:00:00Z,2014-05-25T15:24:21Z,5.20941047,3.48926587,2.5219719,NA
2014-05-25T14:10:00Z,2014-05-25T15:34:21Z,NA,NA,NA,NA
2014-05-25T14:20:00Z,2014-05-25T15:44:21Z,NA,NA,NA,NA
2014-05-25T14:30:00Z,2014-05-25T15:54:21Z,NA,NA,NA,NA
2014-05-25T14:40:00Z,2014-05-25T16:04:21Z,NA,NA,NA,NA
2014-05-25T14:50:00Z,2014-05-25T16:14:21Z,NA,NA,NA,NA
2014-05-25T15:00:00Z,2014-05-25T16:24:21Z,5.9231408,3.70039901,3.1180018,NA
2014-05-25T15:10:00Z,2014-05-25T16:34:21Z,NA,NA,NA,NA
2014-05-25T15:20:00Z,2014-05-25T16:44:21Z,NA,NA,NA,NA
2014-05-25T15:30:00Z,2014-05-25T16:54:21Z,NA,NA,NA,NA
2014-05-25T15:40:00Z,2014-05-25T17:04:21Z,NA,NA,NA,NA
2014-05-25T15:50:00Z,2014-05-25T17:14:21Z,NA,NA,NA,NA
2014-05-25T16:00:00Z,2014-05-25T17:24:21Z,6.27997575,3.8518689999999998,3.99156584,NA
2014-05-25T16:10:00Z,2014-05-25T17:34:21Z,NA,NA,NA,NA
2014-05-25T16:20:00Z,2014-05-25T17:44:21Z,NA,NA,NA,NA
2014-05-25T16:30:00Z,2014-05-25T17:54:21Z,NA,NA,NA,NA
2014-05-25T16:40:00Z,2014-05-25T18:04:21Z,NA,NA,NA,NA
2014-05-25T16:50:00Z,2014-05-25T18:14:21Z,NA,NA,NA,NA
2014-05-25T17:00:00Z,2014-05-25T18:24:21Z,5.88939601,3.61360905,4.08607289,NA
2014-05-25T17:10:00Z,2014-05-25T18:34:21Z,NA,NA,NA,NA
2014-05-25T17:20:00Z,2014-05-25T18:44:21Z,NA,NA,NA,NA
2014-05-25T17:30:00Z,2014-05-25T18:54:21Z,NA,NA,NA,NA
2014-05-25T17:40:00Z,2014-05-25T19:04:21Z,NA,NA,NA,NA
2014-05-25T17:50:00Z,2014-05-25T19:14:21Z,NA,NA,NA,NA
2014-05-25T18:00:00Z,2014-05-25T19:24:21Z,4.89389422,2.91616784,3.50082977,NA
2014-05-25T18:10:00Z,2014-05-25T19:34:21Z,NA,NA,NA,NA
2014-05-25T18:20:00Z,2014-05-25T19:44:21Z,NA,NA,NA,NA
2014-05-25T18:30:00Z,2014-05-25T19:54:21Z,NA,NA,NA,NA
2014-05-25T18:40:00Z,2014-05-25T20:04:21Z,NA,NA,NA,NA
2014-05-25T18:50:00Z,2014-05-25T20:14:21Z,NA,NA,NA,NA
2014-05-25T19:00:00Z,2014-05-25T20:24:21Z,3.4170032299999997,1.7678478,2.01029632,NA
2014-05-25T19:10:00Z,2014-05-25T20:34:21Z,NA,NA,NA,NA
2014-05-25T19:20:00Z,2014-05-25T20:44:21Z,NA,NA,NA,NA
2014-05-25T19:30:00Z,2014-05-25T20:54:21Z,NA,NA,NA,NA
2014-05-25T19:40:00Z,2014-05-25T21:04:21Z,NA,NA,NA,NA
2014-05-25T19:50:00Z,2014-05-25T21:14:21Z,NA,NA,NA,NA
2014-05-25T20:00:00Z,2014-05-25T21:24:21Z,1.9193502800000002,0.80485766,1.15645278,NA
2014-05-25T20:10:00Z,2014-05-25T21:34:21Z,NA,NA,NA,NA
2014-05-25T20:20:00Z,2014-05-25T21:44:21Z,NA,NA,NA,NA
2014-05-25T20:30:00Z,2014-05-25T21:54:21Z,NA,NA,NA,NA
2014-05-25T20:40:00Z,2014-05-25T22:04:21Z,NA,NA,NA,NA
2014-05-25T20:50:00Z,2014-05-25T22:14:21Z,NA,NA,NA,NA
2014-05-25T21:00:00Z,2014-05-25T22:24:21Z,1.1455297500000001,0.42384603,0.7773258,NA
2014-05-25T21:10:00Z,2014-05-25T22:34:21Z,NA,NA,NA,NA
2014-05-25T21:20:00Z,2014-05-25T22:44:21Z,NA,NA,NA,NA
2014-05-25T21:30:00Z,2014-05-25T22:54:21Z,NA,NA,NA,NA
2014-05-25T21:40:00Z,2014-05-25T23:04:21Z,NA,NA,NA,NA
2014-05-25T21:50:00Z,2014-05-25T23:14:21Z,NA,NA,NA,NA
2014-05-25T22:00:00Z,2014-05-25T23:24:21Z,0.83291367,0.2294798,0.54505482,NA
2014-05-25T22:10:00Z,2014-05-25T23:34:21Z,NA,NA,NA,NA
2014-05-25T22:20:00Z,2014-05-25T23:44:21Z,NA,NA,NA,NA
2014-05-25T22:30:00Z,2014-05-25T23:54:21Z,NA,NA,NA,NA
2014-05-25T22:40:00Z,2014-05-26T00:04:14Z,NA,NA,NA,NA
2014-05-25T22:50:00Z,2014-05-26T00:14:14Z,NA,NA,NA,NA
2014-05-25T23:00:00Z,2014-05-26T00:24:14Z,0.81832156,0.25049429,0.79563929,NA
2014-05-25T23:10:00Z,2014-05-26T00:34:14Z,NA,NA,NA,NA
2014-05-25T23:20:00Z,2014-05-26T00:44:14Z,NA,NA,NA,NA
2014-05-25T23:30:00Z,2014-05-26T00:54:14Z,NA,NA,NA,NA
2014-05-25T23:40:00Z,2014-05-26T01:04:14Z,NA,NA,NA,NA
2014-05-25T23:50:00Z,2014-05-26T01:14:14Z,NA,NA,NA,NA
2014-05-26T00:00:00Z,2014-05-26T01:24:14Z,0.07911317,0.11899482,0.33857736,NA
2014-05-26T00:10:00Z,2014-05-26T01:34:14Z,NA,NA,NA,NA
2014-05-26T00:20:00Z,2014-05-26T01:44:14Z,NA,NA,NA,NA
2014-05-26T00:30:00Z,2014-05-26T01:54:14Z,NA,NA,NA,NA
2014-05-26T00:40:00Z,2014-05-26T02:04:14Z,NA,NA,NA,NA
2014-05-26T00:50:00Z,2014-05-26T02:14:14Z,NA,NA,NA,NA
2014-05-26T01:00:00Z,2014-05-26T02:24:14Z,0.07405471,0.08068514,0.238853,NA
2014-05-26T01:10:00Z,2014-05-26T02:34:14Z,NA,NA,NA,NA
2014-05-26T01:20:00Z,2014-05-26T02:44:14Z,NA,NA,NA,NA
2014-05-26T01:30:00Z,2014-05-26T02:54:14Z,NA,NA,NA,NA
2014-05-26T01:40:00Z,2014-05-26T03:04:14Z,NA,NA,NA,NA
2014-05-26T01:50:00Z,2014-05-26T03:14:14Z,NA,NA,NA,NA
2014-05-26T02:00:00Z,2014-05-26T03:24:14Z,0.04461358,0.05625491,0.17778164,NA
2014-05-26T02:10:00Z,2014-05-26T03:34:14Z,NA,NA,NA,NA
2014-05-26T02:20:00Z,2014-05-26T03:44:14Z,NA,NA,NA,NA
2014-05-26T02:30:00Z,2014-05-26T03:54:14Z,NA,NA,NA,NA
2014-05-26T02:40:00Z,2014-05-26T04:04:14Z,NA,NA,NA,NA
2014-05-26T02:50:00Z,2014-05-26T04:14:14Z,NA,NA,NA,NA
2014-05-26T03:00:00Z,2014-05-26T04:24:14Z,0.03494259,0.05097043,0.14772188,NA
2014-05-26T03:10:00Z,2014-05-26T04:34:14Z,NA,NA,NA,NA
2014-05-26T03:20:00Z,2014-05-26T04:44:14Z,NA,NA,NA,NA
2014-05-26T03:30:00Z,2014-05-26T04:54:14Z,NA,NA,NA,NA
2014-05-26T03:40:00Z,2014-05-26T05:04:14Z,NA,NA,NA,NA
2014-05-26T03:50:00Z,2014-05-26T05:14:14Z,NA,NA,NA,NA
2014-05-26T04:00:00Z,2014-05-26T05:24:14Z,0.02551035,0.026213209999999997,0.03354124,NA
2014-05-26T04:10:00Z,2014-05-26T05:34:14Z,NA,NA,NA,NA
2014-05-26T04:20:00Z,2014-05-26T05:44:14Z,NA,NA,NA,NA
2014-05-26T04:30:00Z,2014-05-26T05:54:14Z,NA,NA,NA,NA
2014-05-26T04:40:00Z,2014-05-26T06:04:14Z,NA,NA,NA,NA
2014-05-26T04:50:00Z,2014-05-26T06:14:14Z,NA,NA,NA,NA
2014-05-26T05:00:00Z,2014-05-26T06:24:14Z,1.4395015,1.3061027699999999,0.25648796,NA
2014-05-26T05:10:00Z,2014-05-26T06:34:14Z,NA,NA,NA,NA
2014-05-26T05:20:00Z,2014-05-26T06:44:14Z,NA,NA,NA,NA
2014-05-26T05:30:00Z,2014-05-26T06:54:14Z,NA,NA,NA,NA
2014-05-26T05:40:00Z,2014-05-26T07:04:14Z,NA,NA,NA,NA
2014-05-26T05:50:00Z,2014-05-26T07:14:14Z,NA,NA,NA,NA
2014-05-26T06:00:00Z,2014-05-26T07:24:14Z,4.83244619,3.3282725600000003,1.83329361,NA
2014-05-26T06:10:00Z,2014-05-26T07:34:14Z,NA,NA,NA,NA
2014-05-26T06:20:00Z,2014-05-26T07:44:14Z,NA,NA,NA,NA
2014-05-26T06:30:00Z,2014-05-26T07:54:14Z,NA,NA,NA,NA
2014-05-26T06:40:00Z,2014-05-26T08:04:14Z,NA,NA,NA,NA
2014-05-26T06:50:00Z,2014-05-26T08:14:14Z,NA,NA,NA,NA
2014-05-26T07:00:00Z,2014-05-26T08:24:14Z,6.44301364,4.047613869999999,3.54897281,NA
2014-05-26T07:10:00Z,2014-05-26T08:34:14Z,NA,NA,NA,NA
2014-05-26T07:20:00Z,2014-05-26T08:44:14Z,NA,NA,NA,NA
2014-05-26T07:30:00Z,2014-05-26T08:54:14Z,NA,NA,NA,NA
2014-05-26T07:40:00Z,2014-05-26T09:04:14Z,NA,NA,NA,NA
2014-05-26T07:50:00Z,2014-05-26T09:14:14Z,NA,NA,NA,NA
2014-05-26T08:00:00Z,2014-05-26T09:24:14Z,6.7937384000000005,4.21284421,4.2992390600000006,NA
2014-05-26T08:10:00Z,2014-05-26T09:34:14Z,NA,NA,NA,NA
2014-05-26T08:20:00Z,2014-05-26T09:44:14Z,NA,NA,NA,NA
2014-05-26T08:30:00Z,2014-05-26T09:54:14Z,NA,NA,NA,NA
